date,X,Y,Z,LPBP,Accumulated_Index,Index_with_which_day
2019-09-28 12:00:22,138.0,94.35,5,656,77.46,145.14
2019-09-28 10:00:22,138.0,94.35,5,656,77.46,145.14
2019-09-28 08:00:20,138.0,94.35,5,656,77.46,145.14
2019-09-28 06:00:22,138.0,94.35,5,656,77.46,145.14
2019-09-28 04:00:21,138.0,94.35,5,656,77.46,145.14
2019-09-28 02:00:23,138.0,94.35,5,656,77.46,145.14
2019-09-28 00:00:22,138.0,94.35,5,656,77.46,145.14
2019-09-27 22:00:21,138.0,94.35,5,656,77.46,145.14
2019-09-27 20:00:22,142.0,91.02,5,656,79.16,144.46
2019-09-27 18:00:22,144.0,93.02,5,656,80.34,147.07
2019-09-27 16:00:23,141.33,93.68,5,656,79.07,146.27
2019-09-27 14:00:23,134.67,87.02,5,656,75.14,137.56
2019-09-27 12:00:22,134.67,87.02,5,656,75.14,137.56
2019-09-27 10:00:22,138.0,83.03,5,656,76.45,136.01
2019-09-27 08:00:22,138.0,83.03,5,656,76.45,136.01
2019-09-27 06:00:20,138.0,83.03,5,656,76.45,136.01
2019-09-27 04:00:22,138.0,83.03,5,656,76.45,136.01
2019-09-27 02:00:22,137.33,82.36,5,656,76.05,135.14
2019-09-27 00:00:20,137.33,82.36,5,656,76.05,135.14
2019-09-26 22:00:21,126.22,82.36,4,656,70.5,146.2
2019-09-26 20:00:18,122.22,78.37,4,656,68.14,140.17
2019-09-26 18:00:18,124.89,81.03,4,656,69.71,144.19
2019-09-26 16:00:19,131.56,83.03,4,656,73.22,149.54
2019-09-26 14:00:18,114.44,65.93,4,656,63.13,123.74
2019-09-26 12:00:19,115.78,63.94,4,656,63.62,122.39
2019-09-26 10:00:20,116.44,63.94,4,656,63.96,122.72
2019-09-26 08:00:19,128.22,63.94,4,656,69.84,128.61
2019-09-26 06:00:20,128.22,63.94,4,656,69.84,128.61
2019-09-26 04:00:20,128.89,63.94,4,656,70.18,128.94
2019-09-26 02:00:18,128.89,63.94,4,656,70.18,128.94
2019-09-26 00:00:20,128.89,63.94,4,656,70.18,128.94
2019-09-25 22:00:19,128.89,63.94,3,656,70.18,150.44
2019-09-25 20:00:18,128.22,63.27,3,656,69.78,149.21
2019-09-25 18:00:20,128.22,63.27,3,656,69.78,149.21
2019-09-25 16:00:19,117.11,52.17,3,656,63.23,128.73
2019-09-25 14:00:19,117.11,52.17,3,656,63.23,128.73
2019-09-25 12:00:21,124.89,48.84,3,656,66.82,128.14
2019-09-25 10:00:17,124.89,48.84,3,656,66.82,128.14
2019-09-25 08:00:19,128.89,49.51,3,656,68.88,131.03
2019-09-25 06:00:20,128.89,49.51,3,656,68.88,131.03
2019-09-25 04:00:20,128.89,49.51,3,656,68.88,131.03
2019-09-25 02:00:20,132.22,49.51,3,656,70.55,132.7
2019-09-25 00:00:21,142.67,48.84,3,656,75.71,137.03
2019-09-24 22:00:21,139.33,45.51,2,656,73.75,161.49
2019-09-24 20:00:21,118.44,19.98,2,656,61.01,99.53
2019-09-24 18:00:17,118.44,19.98,2,656,61.01,99.53
2019-09-24 16:00:20,118.44,19.98,2,656,61.01,99.53
2019-09-24 14:00:23,109.78,9.99,2,656,55.78,75.04
2019-09-24 12:00:18,109.78,9.32,2,656,55.72,73.7
2019-09-24 10:00:19,109.78,9.32,2,656,55.72,73.7
2019-09-24 08:00:17,109.78,9.32,2,656,55.72,73.7
2019-09-24 06:00:18,109.78,9.32,2,656,55.72,73.7
2019-09-24 04:00:18,109.78,9.32,2,656,55.72,73.7
2019-09-24 02:00:18,109.78,9.32,2,656,55.72,73.7
2019-09-24 00:00:17,109.78,9.32,2,656,55.72,73.7
2019-09-23 22:00:18,101.33,8.66,1,656,51.44,85.6
2019-09-23 20:00:18,98.0,5.33,1,656,49.48,70.5
2019-09-23 18:00:16,102.0,8.66,1,656,51.78,85.94
2019-09-23 16:00:21,100.67,4.0,1,656,50.69,66.46
2019-09-23 14:00:14,101.33,4.0,1,656,51.02,66.79
2019-09-23 12:00:14,104.67,4.0,1,656,52.69,68.46
2019-09-23 10:00:19,100.67,0.0,1,656,50.33,50.33
2019-09-23 09:51:43,100.67,0.0,1,656,50.33,50.33
